road	Z2035
name	Shibpur-Daripura-Kamrabo (Belabo) Road
length	16
from	Shibpur
to	Belabo
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1455
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1455&RoadNo=Z2035
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1455&RoadNo=Z2035
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1455&RoadNo=Z2035
