road	Z8910
name	Barisal (Bairagirpool)-Tumchar-Bauphaul Road
length	40
from	Bairagirpool
to	Bauphal
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1146
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1146&RoadNo=Z8910
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1146&RoadNo=Z8910
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1146&RoadNo=Z8910
