road	Z5009
name	Darwani Rail Station Connecting Road
length	1
from	Shoker Bazar,Darwani (Int with Z5008)
to	Darwani Rail Station
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1787
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1787&RoadNo=Z5009
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1787&RoadNo=Z5009
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1787&RoadNo=Z5009
