road	Z6023
name	Chatmohor Upazilla Connecting Road
length	5
from	Chatmohor
to	Chatmohor
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1739
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1739&RoadNo=Z6023
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1739&RoadNo=Z6023
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1739&RoadNo=Z6023
