road	Z2813
name	Sunamganj-Tekerhat-Badaghat-Tahirpur Road
length	41
from	Sunamganj
to	Tahirpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1685
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1685&RoadNo=Z2813
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1685&RoadNo=Z2813
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1685&RoadNo=Z2813
