road	Z6028
name	Satiakhola-Manpur-Huikhali-Kallayanpur-Chabbismile Biswa Road
length	12
from	Satiakhola
to	Chabbismile
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1043
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1043&RoadNo=Z6028
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1043&RoadNo=Z6028
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1043&RoadNo=Z6028
