road	Z8054
name	Nalchity-Ponabalia-Jhalokati Road
length	10
from	Nalcity
to	Jhalokati
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1052
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1052&RoadNo=Z8054
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1052&RoadNo=Z8054
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1052&RoadNo=Z8054
