road	Z2002
name	Moulvibazar-Shamshernagar-Chatla Check Post Road
length	33
from	Moulvibazar
to	Chatla Check Post
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1467
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1467&RoadNo=Z2002
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1467&RoadNo=Z2002
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1467&RoadNo=Z2002
