road	Z8055
name	Sultan Khan Road
length	1
from	Int Z8054
to	Int Z8054
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1709
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1709&RoadNo=Z8055
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1709&RoadNo=Z8055
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1709&RoadNo=Z8055
