road	Z5902
name	Lalmonirhat(Shaptibari)-Haragachha(Kalo mati) Road
length	5
from	Shaptibari
to	Kalo mati
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1120
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1120&RoadNo=Z5902
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1120&RoadNo=Z5902
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1120&RoadNo=Z5902
