road	Z1037
name	Ghatiadanga-Monufakirhat Road (Shah Jabbaria Road)
length	12
from	Ghatiadanga
to	Monufakirhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1199
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1199&RoadNo=Z1037
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1199&RoadNo=Z1037
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1199&RoadNo=Z1037
