road	Z5074
name	Dhaka-Rangpur Highway N5 to Pirganj Road
length	2
from	Start from N5
to	Pirganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1611
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1611&RoadNo=Z5074
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1611&RoadNo=Z5074
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1611&RoadNo=Z5074
