road	Z1031
name	Feni (Mohhamad Ali Bazar)-Chagalnaiya-Karerhat Road (Dhaka-Chittagong Old Highway)
length	36
from	Mohhamad Ali Bazar
to	Karerhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=940
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=940&RoadNo=Z1031
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=940&RoadNo=Z1031
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=940&RoadNo=Z1031
