road	Z5613
name	Gaibandah-Sunderganj-Pirgachha (Kadamtali) Road
length	59
from	Gaibandah
to	Kadamtali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1626
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1626&RoadNo=Z5613
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1626&RoadNo=Z5613
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1626&RoadNo=Z5613
