road	Z3617
name	Pakundia - Toke Bazar Road
length	12
from	Pakundia
to	Toke Bazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1661
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1661&RoadNo=Z3617
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1661&RoadNo=Z3617
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1661&RoadNo=Z3617
