road	Z6010
name	Rajshahi-Hatgodagari-Faliarbil-Mohonganj Road
length	25
from	Rajshah (RUET More)
to	Mohonganj (Madarganj More)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=875
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=875&RoadNo=Z6010
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=875&RoadNo=Z6010
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=875&RoadNo=Z6010
