road	Z1430
name	Chatkhil-Chitoshi-Shaharasti (Kalibari) Road
length	27
from	Chatkhil
to	Kalibari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1325
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1325&RoadNo=Z1430
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1325&RoadNo=Z1430
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1325&RoadNo=Z1430
