road	Z1445
name	Kachua-Gulbahar-Matlab Dakhin (Kashimpur) Road
length	20
from	Kachua
to	Kashimpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=910
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=910&RoadNo=Z1445
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=910&RoadNo=Z1445
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=910&RoadNo=Z1445
