road	Z5851
name	Birampur-Nawabganj-Bhaduria Road
length	23
from	Birampur
to	Bhaduria
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1020
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1020&RoadNo=Z5851
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1020&RoadNo=Z5851
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1020&RoadNo=Z5851
