road	Z7105
name	Ishwardi-Paikpara-Mirzapur-Fultala More-Singra-Fulbaria-Bhabaniganj Road
length	15
from	Ishwardi
to	Bhabaniganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1171
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1171&RoadNo=Z7105
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1171&RoadNo=Z7105
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1171&RoadNo=Z7105
