road	Z5907
name	Lalmonirhat-Mogalhat Landport Road
length	12
from	Lalmonirhat
to	Mogalhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1121
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1121&RoadNo=Z5907
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1121&RoadNo=Z5907
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1121&RoadNo=Z5907
