road	Z1075
name	Steamerghat-Upazilla Chattar Road
length	2
from	Steamerghat
to	Upazilla Chatter
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1727
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1727&RoadNo=Z1075
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1727&RoadNo=Z1075
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1727&RoadNo=Z1075
