road	Z1057
name	Patiya-Anandadatta-Haidgaon-Rangunia Road
length	27
from	Patiya
to	Rangunia
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1019
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1019&RoadNo=Z1057
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1019&RoadNo=Z1057
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1019&RoadNo=Z1057
