road	Z1201
name	Kashba-Kuti Road
length	10
from	Kashba
to	Kuti
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=983
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=983&RoadNo=Z1201
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=983&RoadNo=Z1201
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=983&RoadNo=Z1201
