road	Z3004
name	Mirpur-Pallabi-Dhaur Road
length	8
from	Mirpur
to	Kadda
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1287
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1287&RoadNo=Z3004
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1287&RoadNo=Z3004
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1287&RoadNo=Z3004
