road	Z7613
name	Tala-Islamkati-Sujanshaha-Satkhira (Patkelghata) Road
length	10
from	Tala
to	Patkelghata
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=856
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=856&RoadNo=Z7613
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=856&RoadNo=Z7613
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=856&RoadNo=Z7613
