road	Z2805
name	Dharmapasha-Madayanagar Road
length	19
from	Dharmapasha
to	Madayanagar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1633
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1633&RoadNo=Z2805
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1633&RoadNo=Z2805
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1633&RoadNo=Z2805
