road	Z5020
name	Hazirhat (Rangpur-Sayedpur Highway)-Betgari-Langalerhat-Gangachhara Road
length	20
from	Hazirhat
to	Gangachhara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1406
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1406&RoadNo=Z5020
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1406&RoadNo=Z5020
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1406&RoadNo=Z5020
