road	Z5555
name	Gaibandha-Balashighat Road
length	7
from	Gaibandha
to	Balashighat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1128
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1128&RoadNo=Z5555
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1128&RoadNo=Z5555
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1128&RoadNo=Z5555
