road	Z4023
name	Digpaith-Sarisabari-Tarakandi Road
length	24
from	Digpaith
to	Terakandi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1392
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1392&RoadNo=Z4023
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1392&RoadNo=Z4023
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1392&RoadNo=Z4023
