road	Z7006
name	Boalmari (Satoir) - Mohammadpur
length	7
from	Satoir
to	Elenkhali Ferry Ghat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1631
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1631&RoadNo=Z7006
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1631&RoadNo=Z7006
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1631&RoadNo=Z7006
