roadNo	roadId	startChainage	endChainage	width	nrLanes
R313	1484	0	0.02	7.8	2
R313	1484	0.02	0.539	7.8	2
R313	1484	0.539	5.6	5.6	2
R313	1484	5.6	7.4	5.5	2
R313	1484	7.4	13.4	5.6	2
R313	1484	13.4	13.96	3.6	1
R313	1484	13.96	17.9	3.56	1
R313	1484	17.9	23.5	3.62	1
R313	1484	23.5	29.4	3.6	1
R313	1484	29.4	35.6	3.6	1
R313	1484	35.6	39.296	3.57	1
R313	1484	39.296	39.781	3.64	1
R313	1484	39.781	41.3	3.62	1
R313	1484	41.3	42.352	3.62	1
