road	Z5063
name	Golra-Saturia Road
length	12
from	Golra
to	Saturia
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1278
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1278&RoadNo=Z5063
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1278&RoadNo=Z5063
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1278&RoadNo=Z5063
