road	Z1604
name	Khagrachhari-Panchhari Road
length	25
from	Khagrachhari
to	Panchhari
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1204
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1204&RoadNo=Z1604
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1204&RoadNo=Z1604
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1204&RoadNo=Z1604
