road	Z1433
name	Daganbhuiyan-Taltali Bazar-Choudhurihat-Basurhat Road
length	10
from	Daganbhuiyan
to	Bashurhat
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1451
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1451&RoadNo=Z1433
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1451&RoadNo=Z1433
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1451&RoadNo=Z1433
