road	Z5854
name	Birampur (Bijon)-Hakimpur Road
length	9
from	Bejon
to	Hili
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1033
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1033&RoadNo=Z5854
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1033&RoadNo=Z5854
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1033&RoadNo=Z5854
