road	Z5404
name	Sirajganj (Pepulbaria)-Dhunat (Sonamukhi) Road
length	15
from	Pipulbaria More
to	Sonamukhi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1098
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1098&RoadNo=Z5404
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1098&RoadNo=Z5404
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1098&RoadNo=Z5404
