road	Z7058
name	Sutighata-Dakuria Road
length	13
from	Sutighata
to	Dakuria
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=887
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=887&RoadNo=Z7058
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=887&RoadNo=Z7058
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=887&RoadNo=Z7058
