road	Z1066
name	Sonargaon College-Kaikhertek-Nabiganj Road
length	7
from	Sonargaon College
to	Nabiganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1208
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1208&RoadNo=Z1066
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1208&RoadNo=Z1066
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1208&RoadNo=Z1066
