road	Z3002
name	Dhaka Cantonment V.V.I.P Terminal Road
length	5
from	Dhaka Cantonment
to	V.V.I.P Terminal
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1680
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1680&RoadNo=Z3002
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1680&RoadNo=Z3002
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1680&RoadNo=Z3002
