road	Z7701
name	Morelganj (CARE Bazar) -Mongla Road
length	26
from	CARE Bazar
to	Mongla
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1460
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1460&RoadNo=Z7701
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1460&RoadNo=Z7701
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1460&RoadNo=Z7701
