road	Z3710
name	Netrokona-Bishiura-Ishwarganj Road
length	27
from	Netrokona
to	Ishwarganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=976
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=976&RoadNo=Z3710
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=976&RoadNo=Z3710
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=976&RoadNo=Z3710
