road	Z1426
name	Chatkhil-Chandraganj Road
length	13
from	Chatkhil
to	Chandraganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1223
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1223&RoadNo=Z1426
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1223&RoadNo=Z1426
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1223&RoadNo=Z1426
