road	Z7618
name	Ashasuni-shamnagar Road
length	32
from	Assasuni
to	Shamnagar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=924
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=924&RoadNo=Z7618
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=924&RoadNo=Z7618
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=924&RoadNo=Z7618
