road	Z7108
name	Goalanda-Faridpur-Tarail Road
length	65
from	Goalanda
to	Tarail
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1603
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1603&RoadNo=Z7108
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1603&RoadNo=Z7108
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1603&RoadNo=Z7108
