road	Z5007
name	Birganj-Kaharol Road
length	9
from	Birganj
to	Kaharol
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1002
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1002&RoadNo=Z5007
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1002&RoadNo=Z5007
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1002&RoadNo=Z5007
