road	Z1132
name	Khuruskul Bridge-Chowfaldandi-Eidgah Road
length	18
from	Khuruskul Bridge (R180)
to	Eidgah
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1277
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1277&RoadNo=Z1132
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1277&RoadNo=Z1132
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1277&RoadNo=Z1132
