road	Z6035
name	Bhangura-Lahiri Mohonpur Road
length	12
from	Bhangura
to	Lahiri Mohonpur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1766
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1766&RoadNo=Z6035
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1766&RoadNo=Z6035
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1766&RoadNo=Z6035
