road	Z5616
name	Nageswari-Newasi-Kharibari-Phulbari Road
length	19
from	Nageswari (Technical Institute)
to	Phulbari (Brac More)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1137
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1137&RoadNo=Z5616
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1137&RoadNo=Z5616
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1137&RoadNo=Z5616
