road	Z4801
name	Bhuanpur-Tarakandi Road
length	28
from	Bhuapur
to	Tarakandi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1424
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1424&RoadNo=Z4801
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1424&RoadNo=Z4801
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1424&RoadNo=Z4801
