road	Z7059
name	Bolianpur-Kuada Road
length	1
from	Bolianpur
to	Kuada
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=888
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=888&RoadNo=Z7059
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=888&RoadNo=Z7059
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=888&RoadNo=Z7059
