road	Z5048
name	Ullapara-Lahiri-Mohonpur-Bhangura (Moydan Dighi Bazar) Road
length	22
from	Ullapara
to	Moydan Dighi Bazar
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1054
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1054&RoadNo=Z5048
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1054&RoadNo=Z5048
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1054&RoadNo=Z5048
