road	Z1071
name	Santirhat-Kaliganj Road
length	3
from	Santirhat
to	Kaliganj
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1225
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1225&RoadNo=Z1071
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1225&RoadNo=Z1071
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1225&RoadNo=Z1071
