roadNo	roadId	startChainage	endChainage	width	nrLanes
Z3603	1492	0	0.04	6.3	2
Z3603	1492	0.04	1.2	5.6	2
Z3603	1492	1.2	2.8	5.59	2
Z3603	1492	2.8	4.4	5.61	2
Z3603	1492	4.4	5.6	5.6	2
Z3603	1492	5.6	7.4	5.59	2
Z3603	1492	7.4	9	5.61	2
Z3603	1492	9	10.6	5.6	2
Z3603	1492	10.6	12.4	5.6	2
Z3603	1492	12.4	13.8	5.61	2
Z3603	1492	13.8	15.6	5.55	2
Z3603	1492	15.6	16.2	5.48	1.5
Z3603	1492	16.2	17.4	5.47	1.5
Z3603	1492	17.4	19.796	5.45	1.5
Z3603	1492	25.5	25.55	6	2
Z3603	1492	26.36	30.03	5.5	2
Z3603	1492	30.122	32.2	5.5	2
Z3603	1492	32.2	33.875	5.5	2
