road	Z1038
name	Parshuram-Gathuma Road (Abdul Aziz B.A. Road)
length	4
from	Parsuram
to	Gathuma
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1696
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1696&RoadNo=Z1038
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1696&RoadNo=Z1038
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1696&RoadNo=Z1038
