road	Z8206
name	Dohar Bazar (Nikra)-Tikorpur (Galimpur) Road
length	12
from	Dohar Bazar
to	Tikorpur (Intersection R820)
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1567
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1567&RoadNo=Z8206
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1567&RoadNo=Z8206
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1567&RoadNo=Z8206
