road	Z1402
name	Baburhat-Matlab-Pennai Road
length	44
from	Baburhat
to	Pennai
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1323
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1323&RoadNo=Z1402
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1323&RoadNo=Z1402
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1323&RoadNo=Z1402
