road	Z7717
name	Bagerhat-Rampal -Mongla Road
length	34
from	Bagerhat
to	Mongla
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1464
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1464&RoadNo=Z7717
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1464&RoadNo=Z7717
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1464&RoadNo=Z7717
