road	Z6015
name	Ahamadpur-Baraigram-Gurudaspur Road (including link to Anandonagar via Chachkore Bridge)
length	23
from	Ahamadpur
to	Gurudaspur
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1187
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1187&RoadNo=Z6015
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1187&RoadNo=Z6015
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1187&RoadNo=Z6015
