road	Z1007
name	Aziznagar-Lama (Gazalia) Road
length	19
from	Aziznagar
to	Gazalia
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=961
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=961&RoadNo=Z1007
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=961&RoadNo=Z1007
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=961&RoadNo=Z1007
