road	Z7606
name	Gollamari-Batiaghata-Dacope-Nalian Forest Road
length	54
from	Gollamari
to	Kala Bogi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=926
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=926&RoadNo=Z7606
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=926&RoadNo=Z7606
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=926&RoadNo=Z7606
