road	Z7102
name	Rajbari-Baliakandi-Jamalpur-Madhukhali Road
length	37
from	Rajbari
to	Modhukhali
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1259
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1259&RoadNo=Z7102
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1259&RoadNo=Z7102
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1259&RoadNo=Z7102
