road	Z1055
name	Daudkandi Ferri Portion Road
length	1
from	Daudkandi pouro Central Mosque
to	Old ferri Ghat,Daudkandi
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1782
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1782&RoadNo=Z1055
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1782&RoadNo=Z1055
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1782&RoadNo=Z1055
