road	Z8408
name	Borashi-Parkushali-Singerkul-Borni-Tungipara (Shingipara) Road
length	13
from	Borashi
to	Shingipara
detail-file	http://www.rhd.gov.bd/RoadDatabase/roaddetail.asp?RoadID=1173
traffic-file	http://www.rhd.gov.bd/RoadDatabase/roadlinktraffic.asp?RoadID=1173&RoadNo=Z8408
lrp-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1173&RoadNo=Z8408
divisions-file	http://www.rhd.gov.bd/RoadDatabase/roadlrp.asp?RoadID=1173&RoadNo=Z8408
